date,wti,sentiment
2017/04/07,-0.171450015565,-0.32403849189
2017/04/14,-0.0465801915358,0.315900272262
2017/04/21,-0.183806925234,0.774958421703
2017/04/28,-0.29697020326,1.17012136292
2017/05/05,-0.435497664292,-0.344358402127
2017/05/12,-0.445253119294,0.996586770354
2017/05/19,-0.302823476262,0.346882673661
2017/05/26,-0.224779836244,1.14911102213
2017/06/02,-0.351600751273,1.18821427665
2017/06/09,-0.477771302635,-0.106403221422
2017/06/16,-0.560367488321,-0.067913423695
2017/06/23,-0.700195676687,-0.937565082084
2017/06/30,-0.600690035664,0.755333842811
2017/07/07,-0.547360214985,0.332661016055
2017/07/14,-0.546059487651,0.0192452857162
2017/07/21,-0.486876393971,0.270362935766
2017/07/28,-0.361356206275,1.28984754632
2017/08/04,-0.285914020924,-0.156255486972
2017/08/11,-0.311928567597,0.0645843468667
2017/08/18,-0.416637117954,-0.632358671008
2017/08/25,-0.401028389951,0.0943340787965
2017/09/01,-0.4686662113,0.463755706488
2017/09/08,-0.345097114605,0.197032577536
2017/09/15,-0.313879658597,-0.450105915627
2017/09/22,-0.241038927914,2.26014655225
2017/09/29,-0.131127468222,2.16586736841
2017/10/06,-0.240388564247,1.09191930322
2017/10/13,-0.184457288901,0.950162103164
2017/10/20,-0.142834014225,0.057680063202
2017/10/27,-0.0836509205443,0.418585800221
2017/11/03,0.0451210854854,1.50446541655
2017/11/10,0.20966309319,0.834062568414
2017/11/17,0.129668362172,0.0355656770879
2017/11/24,0.199907638188,1.16307479377
2017/12/01,0.255188549867,0.451308430672
2017/12/08,0.202509092855,0.331442938745
2017/12/15,0.214866002525,1.19688686788
2017/12/22,0.260391459202,1.7149076885
2017/12/29,0.394366374566,1.09657935049
2018/01/05,0.472410014584,1.70320100329
2018/01/12,0.608986384615,1.83301007977
2018/01/19,0.647357840958,0.460429943643
2018/01/26,0.724100753642,0.81824560523
2018/02/02,0.735156935978,1.44082298279
2018/02/09,0.522488016929,0.879495917323
2018/02/16,0.423632739573,0.802730927021
2018/02/23,0.547201836268,2.40020487801
2018/03/02,0.536796017599,-0.00779159223927
2018/03/09,0.506879288925,0.276421769169
2018/03/16,0.481515105919,0.954081947923
2018/03/23,0.666868750962,0.160955436011
