x0,x1,x2,x3,x4,x5,y
49.56,49.17,49.39,49.58,0.2,0.24074074074074073,1
48.59,49.56,49.17,49.39,0.21739130434782608,0.2,0
48.82,48.59,49.56,49.17,0.03614457831325301,0.21739130434782608,0
47.59,48.82,48.59,49.56,0.12380952380952381,0.03614457831325301,0
47.55,47.59,48.82,48.59,0.23595505617977527,0.12380952380952381,1
46.78,47.55,47.59,48.82,0.2345679012345679,0.23595505617977527,1
47.09,46.78,47.55,47.59,0.16279069767441862,0.2345679012345679,0
48.51,47.09,46.78,47.55,0.19402985074626866,0.16279069767441862,1
47.37,48.51,47.09,46.78,0.136,0.19402985074626866,1
47.64,47.37,48.51,47.09,0.30434782608695654,0.136,0
48.41,47.64,47.37,48.51,0.275,0.30434782608695654,1
47.43,48.41,47.64,47.37,0.34177215189873417,0.275,0
47.87,47.43,48.41,47.64,0.2676056338028169,0.34177215189873417,0
46.57,47.87,47.43,48.41,0.1746031746031746,0.2676056338028169,0
46.44,46.57,47.87,47.43,0.20454545454545456,0.1746031746031746,1
45.96,46.44,46.57,47.87,0.01098901098901099,0.20454545454545456,1
47.23,45.96,46.44,46.57,0.04225352112676056,0.01098901098901099,1
47.29,47.23,45.96,46.44,0.12244897959183673,0.04225352112676056,1
48.66,47.29,47.23,45.96,0.24242424242424243,0.12244897959183673,0
49.16,48.66,47.29,47.23,0.2826086956521739,0.24242424242424243,0
49.09,49.16,48.66,47.29,0.19083969465648856,0.2826086956521739,1
47.48,49.09,49.16,48.66,0.06666666666666667,0.19083969465648856,1
48.07,47.48,49.09,49.16,0.06306306306306306,0.06666666666666667,1
48.23,48.07,47.48,49.09,0.2222222222222222,0.06306306306306306,1
49.3,48.23,48.07,47.48,0.14285714285714285,0.2222222222222222,1
49.89,49.3,48.23,48.07,0.15517241379310345,0.14285714285714285,1
49.89,49.89,49.3,48.23,0.13043478260869565,0.15517241379310345,0
49.91,49.89,49.89,49.3,0.13924050632911392,0.13043478260869565,1
49.48,49.91,49.89,49.89,-0.1111111111111111,0.13924050632911392,1
50.41,49.48,49.91,49.89,0.18471337579617833,-0.1111111111111111,1
50.55,50.41,49.48,49.91,0.39622641509433965,0.18471337579617833,1
50.66,50.55,50.41,49.48,0.03184713375796178,0.39622641509433965,0
52.22,50.66,50.55,50.41,0.2857142857142857,0.03184713375796178,1
51.88,52.22,50.66,50.55,0.16049382716049382,0.2857142857142857,0
52.14,51.88,52.22,50.66,0.17647058823529413,0.16049382716049382,1
51.56,52.14,51.88,52.22,0.16901408450704225,0.17647058823529413,0
51.67,51.56,52.14,51.88,0.288135593220339,0.16901408450704225,0
50.58,51.67,51.56,52.14,0.18584070796460178,0.288135593220339,0
50.42,50.58,51.67,51.56,0.18032786885245902,0.18584070796460178,1
49.98,50.42,50.58,51.67,0.3904761904761905,0.18032786885245902,0
50.79,49.98,50.42,50.58,0.1,0.3904761904761905,1
49.29,50.79,49.98,50.42,0.2631578947368421,0.1,1
50.92,49.29,50.79,49.98,0.009708737864077669,0.2631578947368421,0
51.3,50.92,49.29,50.79,0.14285714285714285,0.009708737864077669,1
50.6,51.3,50.92,49.29,-0.0967741935483871,0.14285714285714285,1
51.45,50.6,51.3,50.92,0.27419354838709675,-0.0967741935483871,1
51.87,51.45,50.6,51.3,0.08823529411764706,0.27419354838709675,1
51.88,51.87,51.45,50.6,0.06451612903225806,0.08823529411764706,0
52.04,51.88,51.87,51.45,0.14285714285714285,0.06451612903225806,1
51.29,52.04,51.88,51.87,0.3076923076923077,0.14285714285714285,1
51.47,51.29,52.04,51.88,0.47619047619047616,0.3076923076923077,1
51.9,51.47,51.29,52.04,0.6,0.47619047619047616,0
52.47,51.9,51.47,51.29,0.3484848484848485,0.6,1
52.18,52.47,51.9,51.47,0.2,0.3484848484848485,1
52.64,52.18,52.47,51.9,0.2808988764044944,0.2,1
53.9,52.64,52.18,52.47,0.3274336283185841,0.2808988764044944,1
54.15,53.9,52.64,52.18,0.3953488372093023,0.3274336283185841,0
54.38,54.15,53.9,52.64,0.4032258064516129,0.3953488372093023,1
54.3,54.38,54.15,53.9,0.4177215189873418,0.4032258064516129,1
54.54,54.3,54.38,54.15,0.4482758620689655,0.4177215189873418,1
55.64,54.54,54.3,54.38,0.3333333333333333,0.4482758620689655,0
57.35,55.64,54.54,54.3,0.2702702702702703,0.3333333333333333,0
57.2,57.35,55.64,54.54,0.13157894736842105,0.2702702702702703,1
56.81,57.2,57.35,55.64,0.17894736842105263,0.13157894736842105,0
57.17,56.81,57.2,57.35,0.20481927710843373,0.17894736842105263,0
56.76,57.17,56.81,57.2,0.18666666666666668,0.20481927710843373,0
55.7,56.76,57.17,56.81,0.3076923076923077,0.18666666666666668,0
55.33,55.7,56.76,57.17,0.1702127659574468,0.3076923076923077,1
55.14,55.33,55.7,56.76,0.38235294117647056,0.1702127659574468,0
56.55,55.14,55.33,55.7,0.2682926829268293,0.38235294117647056,1
56.09,56.55,55.14,55.33,0.4444444444444444,0.2682926829268293,1
56.83,56.09,56.55,55.14,0.178743961352657,0.4444444444444444,1
58.02,56.83,56.09,56.55,0.1111111111111111,0.178743961352657,0
58.11,58.02,56.83,56.09,0.034482758620689655,0.1111111111111111,0
57.99,58.11,58.02,56.83,0.2,0.034482758620689655,1
57.3,57.99,58.11,58.02,0.28735632183908044,0.2,1
57.4,57.3,57.99,58.11,0.03333333333333333,0.28735632183908044,0
58.36,57.4,57.3,57.99,0.1891891891891892,0.03333333333333333,1
57.47,58.36,57.4,57.3,0.3103448275862069,0.1891891891891892,0
57.62,57.47,58.36,57.4,0.44,0.3103448275862069,1
55.96,57.62,57.47,58.36,0.24571428571428572,0.44,1
56.69,55.96,57.62,57.47,0.2777777777777778,0.24571428571428572,1
57.36,56.69,55.96,57.62,0.2839506172839506,0.2777777777777778,0
57.99,57.36,56.69,55.96,0.2926829268292683,0.2839506172839506,0
57.14,57.99,57.36,56.69,0.13432835820895522,0.2926829268292683,1
56.6,57.14,57.99,57.36,0.24050632911392406,0.13432835820895522,1
57.04,56.6,57.14,57.99,0.29914529914529914,0.24050632911392406,0
57.3,57.04,56.6,57.14,0.1590909090909091,0.29914529914529914,1
57.16,57.3,57.04,56.6,0.3125,0.1590909090909091,1
57.46,57.16,57.3,57.04,0.18867924528301888,0.3125,1
58.09,57.46,57.16,57.3,0.273972602739726,0.18867924528301888,1
58.36,58.09,57.46,57.16,0.0684931506849315,0.273972602739726,1
58.47,58.36,58.09,57.46,0.140625,0.0684931506849315,0
59.97,58.47,58.36,58.09,0.10810810810810811,0.140625,1
59.64,59.97,58.47,58.36,0.17647058823529413,0.10810810810810811,1
59.84,59.64,59.97,58.47,0.28440366972477066,0.17647058823529413,1
60.42,59.84,59.64,59.97,0.328,0.28440366972477066,0
60.42,60.42,59.84,59.64,0.23809523809523808,0.328,1
60.37,60.42,60.42,59.84,0.29523809523809524,0.23809523809523808,1
61.63,60.37,60.42,60.42,0.18787878787878787,0.29523809523809524,0
62.01,61.63,60.37,60.42,0.14594594594594595,0.18787878787878787,1
61.44,62.01,61.63,60.37,0.19402985074626866,0.14594594594594595,1
61.73,61.44,62.01,61.63,0.22033898305084745,0.19402985074626866,1
62.96,61.73,61.44,62.01,0.2892561983471074,0.22033898305084745,1
63.57,62.96,61.73,61.44,0.14893617021276595,0.2892561983471074,1
63.8,63.57,62.96,61.73,0.23076923076923078,0.14893617021276595,1
64.3,63.8,63.57,62.96,0.29411764705882354,0.23076923076923078,0
64.3,64.3,63.8,63.57,0.0,0.29411764705882354,1
63.73,64.3,64.3,63.8,0.19642857142857142,0.0,0
63.97,63.73,64.3,64.3,0.3939393939393939,0.19642857142857142,0
63.95,63.97,63.73,64.3,0.38271604938271603,0.3939393939393939,1
63.37,63.95,63.97,63.73,0.21739130434782608,0.38271604938271603,1
63.49,63.37,63.95,63.97,0.3898305084745763,0.21739130434782608,1
64.47,63.49,63.37,63.95,0.03571428571428571,0.3898305084745763,0
65.61,64.47,63.49,63.37,0.3902439024390244,0.03571428571428571,1
65.51,65.61,64.47,63.49,0.2,0.3902439024390244,0
66.14,65.51,65.61,64.47,0.125,0.2,0
65.56,66.14,65.51,65.61,0.5384615384615384,0.125,1
64.5,65.56,66.14,65.51,0.38461538461538464,0.5384615384615384,1
64.73,64.5,65.56,66.14,0.29411764705882354,0.38461538461538464,0
65.8,64.73,64.5,65.56,0.2923076923076923,0.29411764705882354,0
65.45,65.8,64.73,64.5,0.0625,0.2923076923076923,0
64.15,65.45,65.8,64.73,0.3269230769230769,0.0625,0
63.39,64.15,65.45,65.8,0.20481927710843373,0.3269230769230769,0
61.79,63.39,64.15,65.45,1.0,0.20481927710843373,0
61.15,61.79,63.39,64.15,0.40350877192982454,1.0,1
59.2,61.15,61.79,63.39,0.40298507462686567,0.40350877192982454,0
59.29,59.2,61.15,61.79,0.2777777777777778,0.40298507462686567,1
59.19,59.29,59.2,61.15,0.2,0.2777777777777778,1
60.6,59.19,59.29,59.2,0.43859649122807015,0.2,1
61.34,60.6,59.19,59.29,0.3793103448275862,0.43859649122807015,1
61.68,61.34,60.6,59.19,0.25,0.3793103448275862,1
61.68,61.68,61.34,60.6,0.19402985074626866,0.25,0
61.9,61.68,61.68,61.34,0.3333333333333333,0.19402985074626866,1
61.68,61.9,61.68,61.68,0.06666666666666667,0.3333333333333333,1
62.77,61.68,61.9,61.68,0.36,0.06666666666666667,1
63.55,62.77,61.68,61.9,0.29411764705882354,0.36,0
63.91,63.55,62.77,61.68,0.09401709401709402,0.29411764705882354,0
63.01,63.91,63.55,62.77,0.1504424778761062,0.09401709401709402,0
61.64,63.01,63.91,63.55,0.10204081632653061,0.1504424778761062,1
60.99,61.64,63.01,63.91,0.21428571428571427,0.10204081632653061,1
61.25,60.99,61.64,63.01,0.264,0.21428571428571427,1
62.57,61.25,60.99,61.64,0.25925925925925924,0.264,0
62.6,62.57,61.25,60.99,0.3142857142857143,0.25925925925925924,0
61.15,62.6,62.57,61.25,0.22580645161290322,0.3142857142857143,1
60.12,61.15,62.6,62.57,0.10144927536231885,0.22580645161290322,0
62.04,60.12,61.15,62.6,0.3058823529411765,0.10144927536231885,0
61.36,62.04,60.12,61.15,0.4489795918367347,0.3058823529411765,1
60.71,61.36,62.04,60.12,0.28735632183908044,0.4489795918367347,1
60.96,60.71,61.36,62.04,0.045454545454545456,0.28735632183908044,1
61.19,60.96,60.71,61.36,0.16923076923076924,0.045454545454545456,0
62.34,61.19,60.96,60.71,0.2037037037037037,0.16923076923076924,1
62.06,62.34,61.19,60.96,0.308411214953271,0.2037037037037037,1
63.4,62.06,62.34,61.19,0.3333333333333333,0.308411214953271,0
65.17,63.4,62.06,62.34,0.15463917525773196,0.3333333333333333,1
64.3,65.17,63.4,62.06,0.20408163265306123,0.15463917525773196,0
65.88,64.3,65.17,63.4,0.226890756302521,0.20408163265306123,0
